Device Name,Device Type,File Name,DOWN_Average Packet Length,DOWN_Packet Standard Variance,DOWN_Maximum Packet Length,DOWN_Minimum Packet Length,DOWN_Median Packet Length,DOWN_Kurtosis Packet Length,DOWN_Skew Packet Length,DOWN_Mad Packet Length,DOWN_Length,DOWN_Average IAT,DOWN_IAT Standard Variance,DOWN_Maximum IAT,DOWN_Minimum IAT,DOWN_Median IAT,DOWN_Kurtosis IAT,DOWN_Skew IAT,DOWN_Mad IAT,TOT_Average Packet Length,TOT_Packet Standard Variance,TOT_Maximum Packet Length,TOT_Minimum Packet Length,TOT_Median Packet Length,TOT_Kurtosis Packet Length,TOT_Skew Packet Length,TOT_Mad Packet Length,TOT_Length,TOT_Average IAT,TOT_IAT Standard Variance,TOT_Maximum IAT,TOT_Minimum IAT,TOT_Median IAT,TOT_Kurtosis IAT,TOT_Skew IAT,TOT_Mad IAT,UP_Average Packet Length,UP_Packet Standard Variance,UP_Maximum Packet Length,UP_Minimum Packet Length,UP_Median Packet Length,UP_Kurtosis Packet Length,UP_Skew Packet Length,UP_Mad Packet Length,UP_Length,UP_Average IAT,UP_IAT Standard Variance,UP_Maximum IAT,UP_Minimum IAT,UP_Median IAT,UP_Kurtosis IAT,UP_Skew IAT,UP_Mad IAT
Aqara Button,Button,./Data\Power\Topology_A\4-Group_dataset\powerLedvanceBulb3_group.csv,53.0,0.0,53.0,53.0,53.0,0.0,0.0,0.0,8.0,0.09361442857142857,0.23617285005115582,0.629204,0.004136,0.004456,6.999990847936774,2.6457490405415096,0.1530255918367347,53.0,0.0,53,53,53.0,0.0,0.0,0.0,8,0.09361442857142857,0.23617285005115582,0.629204,0.004136,0.004456,6.999990847936774,2.6457490405415096,0.1530255918367347,,,,,,,,,,,,,,,,,
Aqara Vibration,Vibration,./Data\Power\Topology_A\4-Group_dataset\powerLedvanceBulb3_group.csv,55.0,0.0,55.0,55.0,55.0,0.0,0.0,0.0,4.0,0.004096333333333333,0.000483901160706743,0.00452,0.003569,0.0042,,-0.9197952805231833,0.0003515555555555555,55.0,0.0,55,55,55.0,0.0,0.0,0.0,4,0.004096333333333333,0.000483901160706743,0.00452,0.003569,0.0042,,-0.9197952805231833,0.0003515555555555555,,,,,,,,,,,,,,,,,
Broadcast,Broadcast,./Data\Power\Topology_A\4-Group_dataset\powerLedvanceBulb3_group.csv,,,,,,,,,,,,,,,,,,61.4,6.3874877690685254,65,50,64.0,4.911692618223752,-2.209819664435891,4.5600000000000005,5,0.12222375,0.14462652917630062,0.335755,0.017932,0.067604,3.41898303435266,1.8125483426365068,0.106765625,61.4,6.3874877690685254,65.0,50.0,64.0,4.911692618223752,-2.209819664435891,4.5600000000000005,5.0,0.12222375,0.14462652917630062,0.335755,0.017932,0.067604,3.41898303435266,1.8125483426365068,0.106765625
Broadcast,Broadcast,./Data\Power\Topology_A\4-Group_dataset\powerLedvanceBulb3_group.csv,,,,,,,,,,,,,,,,,,61.833333333333336,5.8109092805400655,65,50,64.0,5.903735154735733,-2.4226821483532035,3.944444444444443,6,0.189477,0.19571055894866787,0.45849,0.017932,0.080084,-2.010262517321972,0.7679111940134081,0.1661164,61.833333333333336,5.8109092805400655,65.0,50.0,64.0,5.903735154735733,-2.4226821483532035,3.944444444444443,6.0,0.189477,0.19571055894866787,0.45849,0.017932,0.080084,-2.010262517321972,0.7679111940134081,0.1661164
Broadcast,Broadcast,./Data\Power\Topology_A\4-Group_dataset\powerLedvanceBulb3_group.csv,,,,,,,,,,,,,,,,,,57.0,9.899494936611665,64,50,57.0,,,7.0,2,1.79383,,1.79383,1.79383,1.79383,,,0.0,57.0,9.899494936611665,64.0,50.0,57.0,,,7.0,2.0,1.79383,,1.79383,1.79383,1.79383,,,0.0
Broadcast,Broadcast,./Data\Power\Topology_A\4-Group_dataset\powerLedvanceBulb3_group.csv,,,,,,,,,,,,,,,,,,56.0,5.196152422706632,59,50,59.0,,-1.7320508075688774,4.0,3,0.387636,0.38554572980127794,0.660258,0.115014,0.387636,,,0.27262200000000003,56.0,5.196152422706632,59.0,50.0,59.0,,-1.7320508075688774,4.0,3.0,0.387636,0.38554572980127794,0.660258,0.115014,0.387636,,,0.27262200000000003
Broadcast,Broadcast,./Data\Power\Topology_A\4-Group_dataset\powerLedvanceBulb3_group.csv,,,,,,,,,,,,,,,,,,58.357142857142854,2.40535117721182,59,50,59.0,13.999999999999957,-3.741657386773937,1.1938775510204107,14,0.12887323076923077,0.17207986968176234,0.660258,0.009983,0.080582,8.725527933212502,2.7831158513498444,0.10406401183431953,58.357142857142854,2.40535117721182,59.0,50.0,59.0,13.999999999999957,-3.741657386773937,1.1938775510204107,14.0,0.12887323076923077,0.17207986968176234,0.660258,0.009983,0.080582,8.725527933212502,2.7831158513498444,0.10406401183431953
Broadcast,Broadcast,./Data\Power\Topology_A\4-Group_dataset\powerLedvanceBulb3_group.csv,,,,,,,,,,,,,,,,,,59.0,0.0,59,59,59.0,0.0,0.0,0.0,11,0.07375999999999999,0.06771823187296018,0.206697,0.009983,0.0461645,0.007209106641704821,1.0788447847988296,0.054703999999999996,59.0,0.0,59.0,59.0,59.0,0.0,0.0,0.0,11.0,0.07375999999999999,0.06771823187296018,0.206697,0.009983,0.0461645,0.007209106641704821,1.0788447847988296,0.054703999999999996
Broadcast,Broadcast,./Data\Power\Topology_A\4-Group_dataset\powerLedvanceBulb3_group.csv,,,,,,,,,,,,,,,,,,59.0,0.0,59,59,59.0,,0.0,0.0,3,0.032646999999999995,0.01115248815287423,0.040533,0.024761,0.032646999999999995,,,0.007886,59.0,0.0,59.0,59.0,59.0,,0.0,0.0,3.0,0.032646999999999995,0.01115248815287423,0.040533,0.024761,0.032646999999999995,,,0.007886
Broadcast,Broadcast,./Data\Power\Topology_A\4-Group_dataset\powerLedvanceBulb3_group.csv,,,,,,,,,,,,,,,,,,59.0,0.0,59,59,59.0,0.0,0.0,0.0,11,0.09570299999999998,0.0976514978925908,0.273387,0.024761,0.043215500000000004,-0.6402394314674478,1.1216190687130707,0.08305379999999998,59.0,0.0,59.0,59.0,59.0,0.0,0.0,0.0,11.0,0.09570299999999998,0.0976514978925908,0.273387,0.024761,0.043215500000000004,-0.6402394314674478,1.1216190687130707,0.08305379999999998
