Device Name,Device Type,File Name,DOWN_Average Packet Length,DOWN_Packet Standard Variance,DOWN_Maximum Packet Length,DOWN_Minimum Packet Length,DOWN_Median Packet Length,DOWN_Kurtosis Packet Length,DOWN_Skew Packet Length,DOWN_Mad Packet Length,DOWN_Length,DOWN_Average IAT,DOWN_IAT Standard Variance,DOWN_Maximum IAT,DOWN_Minimum IAT,DOWN_Median IAT,DOWN_Kurtosis IAT,DOWN_Skew IAT,DOWN_Mad IAT,TOT_Average Packet Length,TOT_Packet Standard Variance,TOT_Maximum Packet Length,TOT_Minimum Packet Length,TOT_Median Packet Length,TOT_Kurtosis Packet Length,TOT_Skew Packet Length,TOT_Mad Packet Length,TOT_Length,TOT_Average IAT,TOT_IAT Standard Variance,TOT_Maximum IAT,TOT_Minimum IAT,TOT_Median IAT,TOT_Kurtosis IAT,TOT_Skew IAT,TOT_Mad IAT,UP_Average Packet Length,UP_Packet Standard Variance,UP_Maximum Packet Length,UP_Minimum Packet Length,UP_Median Packet Length,UP_Kurtosis Packet Length,UP_Skew Packet Length,UP_Mad Packet Length,UP_Length,UP_Average IAT,UP_IAT Standard Variance,UP_Maximum IAT,UP_Minimum IAT,UP_Median IAT,UP_Kurtosis IAT,UP_Skew IAT,UP_Mad IAT
Aqara Door 2,Door,./Data\Power\Topology_A\4-Group_dataset\powerSmartSocket1_group.csv,52.0,0.0,52.0,52.0,52.0,,0.0,0.0,3.0,0.007506,0.0005402295808265217,0.007888,0.007124,0.007506,,,0.00038199999999999953,52.0,0.0,52,52,52.0,,0.0,0.0,3,0.007506,0.0005402295808265217,0.007888,0.007124,0.007506,,,0.00038199999999999953,,,,,,,,,,,,,,,,,
Aqara Vibration,Vibration,./Data\Power\Topology_A\4-Group_dataset\powerSmartSocket1_group.csv,55.0,0.0,55.0,55.0,55.0,0.0,0.0,0.0,4.0,0.0046029999999999995,0.0010778993459502608,0.00572,0.003569,0.00452,,0.34445277890828874,0.0007446666666666666,55.0,0.0,55,55,55.0,0.0,0.0,0.0,4,0.0046029999999999995,0.0010778993459502608,0.00572,0.003569,0.00452,,0.34445277890828874,0.0007446666666666666,,,,,,,,,,,,,,,,,
Aqara Vibration,Vibration,./Data\Power\Topology_A\4-Group_dataset\powerSmartSocket1_group.csv,55.0,0.0,55.0,55.0,55.0,0.0,0.0,0.0,4.0,0.0046029999999999995,0.0010778993459502608,0.00572,0.003569,0.00452,,0.34445277890828874,0.0007446666666666666,55.0,0.0,55,55,55.0,0.0,0.0,0.0,4,0.0046029999999999995,0.0010778993459502608,0.00572,0.003569,0.00452,,0.34445277890828874,0.0007446666666666666,,,,,,,,,,,,,,,,,
Aqara Vibration,Vibration,./Data\Power\Topology_A\4-Group_dataset\powerSmartSocket1_group.csv,55.0,0.0,55.0,55.0,55.0,0.0,0.0,0.0,4.0,0.0046029999999999995,0.0010778993459502608,0.00572,0.003569,0.00452,,0.34445277890828874,0.0007446666666666666,55.0,0.0,55,55,55.0,0.0,0.0,0.0,4,0.0046029999999999995,0.0010778993459502608,0.00572,0.003569,0.00452,,0.34445277890828874,0.0007446666666666666,,,,,,,,,,,,,,,,,
Broadcast,Broadcast,./Data\Power\Topology_A\4-Group_dataset\powerSmartSocket1_group.csv,,,,,,,,,,,,,,,,,,56.77777777777778,4.521553322083513,59,47,59.0,2.1096408317580364,-1.8269981523541612,3.4567901234567895,9,0.27588675,0.25506112967720945,0.813306,0.084226,0.1667605,2.3351847354520414,1.7311939413352584,0.193078125,56.77777777777778,4.521553322083513,59.0,47.0,59.0,2.1096408317580364,-1.8269981523541612,3.4567901234567895,9.0,0.27588675,0.25506112967720945,0.813306,0.084226,0.1667605,2.3351847354520414,1.7311939413352584,0.193078125
Broadcast,Broadcast,./Data\Power\Topology_A\4-Group_dataset\powerSmartSocket1_group.csv,,,,,,,,,,,,,,,,,,59.0,0.0,59,59,59.0,0.0,0.0,0.0,7,0.147168,0.04896502901050913,0.216707,0.084226,0.1466365,-0.8656666360891476,0.1548996985139014,0.03624133333333334,59.0,0.0,59.0,59.0,59.0,0.0,0.0,0.0,7.0,0.147168,0.04896502901050913,0.216707,0.084226,0.1466365,-0.8656666360891476,0.1548996985139014,0.03624133333333334
Broadcast,Broadcast,./Data\Power\Topology_A\4-Group_dataset\powerSmartSocket1_group.csv,,,,,,,,,,,,,,,,,,59.0,0.0,59,59,59.0,,,0.0,2,0.084226,,0.084226,0.084226,0.084226,,,0.0,59.0,0.0,59.0,59.0,59.0,,,0.0,2.0,0.084226,,0.084226,0.084226,0.084226,,,0.0
Broadcast,Broadcast,./Data\Power\Topology_A\4-Group_dataset\powerSmartSocket1_group.csv,,,,,,,,,,,,,,,,,,58.2,1.0954451150103321,59,57,59.0,-3.3333333333333135,-0.6085806194501975,0.9599999999999994,5,0.15565425,0.04004778734108373,0.212005,0.12543,0.14259100000000002,1.323567514811696,1.369319429128081,0.028547249999999996,58.2,1.0954451150103321,59.0,57.0,59.0,-3.3333333333333135,-0.6085806194501975,0.9599999999999994,5.0,0.15565425,0.04004778734108373,0.212005,0.12543,0.14259100000000002,1.323567514811696,1.369319429128081,0.028547249999999996
Broadcast,Broadcast,./Data\Power\Topology_A\4-Group_dataset\powerSmartSocket1_group.csv,,,,,,,,,,,,,,,,,,58.142857142857146,1.0690449676496976,59,57,59.0,-2.7999999999999914,-0.3741657386774062,0.9795918367346934,7,0.15777933333333335,0.08881490555907082,0.293511,0.030548,0.14259100000000002,0.6339459726537733,0.2321846055728187,0.06331911111111112,58.142857142857146,1.0690449676496976,59.0,57.0,59.0,-2.7999999999999914,-0.3741657386774062,0.9795918367346934,7.0,0.15777933333333335,0.08881490555907082,0.293511,0.030548,0.14259100000000002,0.6339459726537733,0.2321846055728187,0.06331911111111112
Broadcast,Broadcast,./Data\Power\Topology_A\4-Group_dataset\powerSmartSocket1_group.csv,,,,,,,,,,,,,,,,,,58.142857142857146,1.0690449676496976,59,57,59.0,-2.7999999999999914,-0.3741657386774062,0.9795918367346934,7,0.15777933333333335,0.08881490555907082,0.293511,0.030548,0.14259100000000002,0.6339459726537733,0.2321846055728187,0.06331911111111112,58.142857142857146,1.0690449676496976,59.0,57.0,59.0,-2.7999999999999914,-0.3741657386774062,0.9795918367346934,7.0,0.15777933333333335,0.08881490555907082,0.293511,0.030548,0.14259100000000002,0.6339459726537733,0.2321846055728187,0.06331911111111112
Broadcast,Broadcast,./Data\Power\Topology_A\4-Group_dataset\powerSmartSocket1_group.csv,,,,,,,,,,,,,,,,,,58.0,1.4142135623730951,59,57,58.0,,,1.0,2,0.030548,,0.030548,0.030548,0.030548,,,0.0,58.0,1.4142135623730951,59.0,57.0,58.0,,,1.0,2.0,0.030548,,0.030548,0.030548,0.030548,,,0.0
Broadcast,Broadcast,./Data\Power\Topology_A\4-Group_dataset\powerSmartSocket1_group.csv,,,,,,,,,,,,,,,,,,103.0,0.0,103,103,103.0,,0.0,0.0,3,0.287074,0.3009785871984916,0.499898,0.07425,0.287074,,,0.212824,103.0,0.0,103.0,103.0,103.0,,0.0,0.0,3.0,0.287074,0.3009785871984916,0.499898,0.07425,0.287074,,,0.212824
Broadcast,Broadcast,./Data\Power\Topology_A\4-Group_dataset\powerSmartSocket1_group.csv,,,,,,,,,,,,,,,,,,103.0,0.0,103,103,103.0,0.0,0.0,0.0,4,0.35541633333333333,0.24352839372921864,0.499898,0.07425,0.492101,,-1.7300536026310638,0.18744422222222223,103.0,0.0,103.0,103.0,103.0,0.0,0.0,0.0,4.0,0.35541633333333333,0.24352839372921864,0.499898,0.07425,0.492101,,-1.7300536026310638,0.18744422222222223
Broadcast,Broadcast,./Data\Power\Topology_A\4-Group_dataset\powerSmartSocket1_group.csv,,,,,,,,,,,,,,,,,,103.0,0.0,103,103,103.0,,0.0,0.0,3,0.49599950000000004,0.00551331157291151,0.499898,0.492101,0.49599950000000004,,,0.003898499999999999,103.0,0.0,103.0,103.0,103.0,,0.0,0.0,3.0,0.49599950000000004,0.00551331157291151,0.499898,0.492101,0.49599950000000004,,,0.003898499999999999
