Device_ID,UP_Average Packet Length,UP_Packet Standard Variance,UP_Maximum Packet Length,UP_Minimum Packet Length,UP_Median Packet Length,UP_Kurtosis Packet Length,UP_Skew Packet Length,UP_Mad Packet Length,UP_Length,UP_Average IAT,UP_IAT Standard Variance,UP_Maximum IAT,UP_Minimum IAT,UP_Median IAT,UP_Kurtosis IAT,UP_Skew IAT,UP_Mad IAT,TOT_Average Packet Length,TOT_Packet Standard Variance,TOT_Maximum Packet Length,TOT_Minimum Packet Length,TOT_Median Packet Length,TOT_Kurtosis Packet Length,TOT_Skew Packet Length,TOT_Mad Packet Length,TOT_Length,TOT_Average IAT,TOT_IAT Standard Variance,TOT_Maximum IAT,TOT_Minimum IAT,TOT_Median IAT,TOT_Kurtosis IAT,TOT_Skew IAT,TOT_Mad IAT,DOWN_Average Packet Length,DOWN_Packet Standard Variance,DOWN_Maximum Packet Length,DOWN_Minimum Packet Length,DOWN_Median Packet Length,DOWN_Kurtosis Packet Length,DOWN_Skew Packet Length,DOWN_Mad Packet Length,DOWN_Length,DOWN_Average IAT,DOWN_IAT Standard Variance,DOWN_Maximum IAT,DOWN_Minimum IAT,DOWN_Median IAT,DOWN_Kurtosis IAT,DOWN_Skew IAT,DOWN_Mad IAT
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,3,4,4,2,2,1,5,5,0,0,3,1,0,0,0,1,1,6,5,6,5,6,1,3,5,0,2,0,2,2,2,1,1,2
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,3,4,4,2,2,1,5,5,0,0,3,1,0,0,0,1,1,6,5,6,5,6,1,3,5,0,2,0,2,2,2,1,1,2
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,3,4,4,2,2,1,5,5,0,0,3,1,0,0,0,1,1,6,5,6,5,6,1,3,5,0,2,0,2,2,2,1,1,2
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,2,0,1,2,2,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,2,0,1,2,2,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0
0,6,2,5,5,6,2,2,2,0,2,3,3,1,2,1,1,3,1,2,3,1,0,1,5,2,1,0,2,1,0,0,3,5,0,4,1,4,4,4,1,5,2,1,1,2,2,1,1,3,5,2
0,6,2,5,5,6,2,2,2,0,2,3,3,1,2,1,1,3,1,2,3,1,0,1,5,2,1,0,2,1,0,0,3,5,0,4,1,4,4,4,1,5,2,1,1,2,2,1,1,3,5,2
0,6,2,5,5,6,2,2,2,0,2,3,3,1,2,1,1,3,1,2,3,1,0,1,5,2,1,0,2,1,0,0,3,5,0,4,1,4,4,4,1,5,2,1,1,2,2,1,1,3,5,2
0,6,1,5,6,6,2,3,1,0,1,0,1,1,1,1,1,2,1,2,3,1,0,1,5,2,1,0,2,0,0,0,2,4,0,4,1,4,4,4,1,5,1,1,1,2,1,1,1,3,5,2
0,6,1,5,6,6,2,3,1,0,1,0,1,1,1,1,1,2,1,2,3,1,0,1,5,2,1,0,2,0,0,0,2,4,0,4,1,4,4,4,1,5,1,1,1,2,1,1,1,3,5,2
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0
0,6,3,5,4,6,5,2,3,1,2,4,4,1,1,2,4,4,2,2,3,1,2,1,4,3,0,0,3,3,0,0,2,4,1,5,1,4,4,5,2,3,1,0,1,2,1,1,1,1,2,2
0,6,3,5,4,6,5,2,3,1,2,4,4,1,1,2,4,4,2,2,3,1,2,1,4,3,0,0,3,3,0,0,2,4,1,5,1,4,4,5,2,3,1,0,1,2,1,1,1,1,2,2
0,6,3,5,4,6,5,2,3,1,2,4,4,1,1,2,4,4,2,2,3,1,2,1,4,3,0,0,3,3,0,0,2,4,1,5,1,4,4,5,2,3,1,0,1,2,1,1,1,1,2,2
0,6,0,5,6,6,5,7,0,0,1,2,1,1,1,1,1,2,3,2,3,1,3,1,4,3,0,0,2,0,0,0,0,2,0,5,1,4,4,5,2,3,1,0,1,2,1,1,1,1,2,2
0,6,0,5,6,6,5,7,0,0,1,2,1,1,1,1,1,2,3,2,3,1,3,1,4,3,0,0,2,0,0,0,0,2,0,5,1,4,4,5,2,3,1,0,1,2,1,1,1,1,2,2
0,5,3,4,4,5,2,3,3,0,1,0,1,1,1,1,1,2,1,3,1,1,1,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0
0,6,3,5,4,6,3,2,3,1,1,2,1,1,1,1,3,2,1,2,3,1,0,1,5,3,1,0,2,0,0,0,1,4,0,4,1,4,4,4,1,5,1,1,1,2,1,1,1,3,5,2
0,6,3,5,4,6,3,2,3,1,1,2,1,1,1,1,3,2,1,2,3,1,0,1,5,3,1,0,2,0,0,0,1,4,0,4,1,4,4,4,1,5,1,1,1,2,1,1,1,3,5,2
0,6,3,5,4,6,3,2,3,1,1,2,1,1,1,1,3,2,1,2,3,1,0,1,5,3,1,0,2,0,0,0,1,4,0,4,1,4,4,4,1,5,1,1,1,2,1,1,1,3,5,2
0,6,3,5,4,6,3,2,3,1,1,2,1,1,1,1,3,2,1,2,3,1,0,1,5,3,1,0,2,0,0,0,1,4,0,4,1,4,4,4,1,5,1,1,1,2,1,1,1,3,5,2
0,6,0,5,6,6,2,2,1,0,1,2,1,1,1,1,1,2,1,2,3,1,0,1,5,3,1,0,2,0,0,0,1,3,0,4,1,4,4,4,1,5,1,1,1,2,1,1,1,3,5,2
0,6,0,5,6,6,2,3,0,0,1,0,1,1,1,1,1,2,2,2,2,1,2,1,4,3,0,0,2,0,0,0,1,3,0,5,1,4,4,5,1,3,2,0,1,2,1,1,1,1,1,2
0,6,0,5,6,6,2,3,0,0,1,0,1,1,1,1,1,2,2,2,2,1,2,1,4,3,0,0,2,0,0,0,1,3,0,5,1,4,4,5,1,3,2,0,1,2,1,1,1,1,1,2
0,6,0,5,6,6,2,3,0,0,1,0,1,1,1,1,1,2,2,2,2,1,2,1,4,3,0,0,2,0,0,0,1,3,0,5,1,4,4,5,1,3,2,0,1,2,1,1,1,1,1,2
0,6,0,5,6,6,2,3,0,0,1,0,1,1,1,1,1,2,2,2,2,1,2,1,4,3,0,0,2,0,0,0,1,3,0,5,1,4,4,5,1,3,2,0,1,2,1,1,1,1,1,2
0,6,0,5,6,6,2,3,0,0,1,0,1,1,1,1,1,2,2,2,2,1,2,1,4,3,0,0,2,0,0,0,1,3,0,5,1,4,4,5,1,3,2,0,1,2,1,1,1,1,1,2
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,4,5,4,3,5,1,3,5,0,0,0,0,0,0,0,1,0,6,5,6,5,6,1,3,5,0,1,0,1,1,1,1,1,2
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,4,5,4,3,5,1,3,5,0,0,0,0,0,0,0,1,0,6,5,6,5,6,1,3,5,0,1,0,1,1,1,1,1,2
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,4,5,4,3,5,1,3,5,0,0,0,0,0,0,0,1,0,6,5,6,5,6,1,3,5,0,1,0,1,1,1,1,1,2
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,4,5,4,3,5,1,3,5,0,0,0,0,0,0,0,1,0,6,5,6,5,6,1,3,5,0,1,0,1,1,1,1,1,2
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,4,5,4,3,5,1,3,5,0,0,0,0,0,0,0,1,0,6,5,6,5,6,1,3,5,0,1,0,1,1,1,1,1,2
0,6,0,5,6,6,5,2,0,0,1,2,1,1,1,1,4,2,1,2,3,1,1,1,5,3,1,0,2,0,0,0,1,2,0,5,1,4,4,4,1,4,2,1,1,2,1,1,1,1,3,2
0,6,0,5,6,6,5,2,0,0,1,2,1,1,1,1,4,2,1,2,3,1,1,1,5,3,1,0,2,0,0,0,1,2,0,5,1,4,4,4,1,4,2,1,1,2,1,1,1,1,3,2
0,6,0,5,6,6,5,2,0,0,1,2,1,1,1,1,4,2,1,2,3,1,1,1,5,3,1,0,2,0,0,0,1,2,0,5,1,4,4,4,1,4,2,1,1,2,1,1,1,1,3,2
0,6,0,5,6,6,5,2,0,0,1,2,1,1,1,1,4,2,1,2,3,1,1,1,5,3,1,0,2,0,0,0,1,2,0,5,1,4,4,4,1,4,2,1,1,2,1,1,1,1,3,2
0,6,0,5,6,6,5,2,0,0,1,2,1,1,1,1,4,2,1,2,3,1,1,1,5,3,1,0,2,0,0,0,1,2,0,5,1,4,4,4,1,4,2,1,1,2,1,1,1,1,3,2
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,1,0,1,2,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0
0,5,2,4,4,5,2,3,2,0,3,0,3,3,3,1,1,2,1,1,1,1,1,1,3,1,0,1,4,2,0,1,0,1,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0
0,5,2,4,4,5,2,3,2,0,3,0,3,3,3,1,1,2,1,1,1,1,1,1,3,1,0,1,4,2,0,1,0,1,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0
0,5,2,4,4,5,2,3,2,0,3,0,3,3,3,1,1,2,1,1,1,1,1,1,3,1,0,1,4,2,0,1,0,1,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0
0,5,2,4,4,5,2,3,2,0,3,0,3,3,3,1,1,2,1,1,1,1,1,1,3,1,0,1,4,2,0,1,0,1,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,1,3,4,1,0,3,6,3,1,0,3,3,0,0,3,5,1,5,3,6,4,4,3,6,3,1,1,3,4,1,1,3,5,3
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,1,3,4,1,0,3,6,3,1,0,3,3,0,0,3,5,1,5,3,6,4,4,3,6,3,1,1,3,4,1,1,3,5,3
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,1,3,4,1,0,3,6,3,0,0,2,0,0,0,1,2,0,5,3,6,4,4,3,6,3,1,1,2,1,1,1,1,3,2
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,1,3,4,1,0,3,6,3,0,0,2,0,0,0,1,2,0,5,3,6,4,4,3,6,3,1,1,2,1,1,1,1,3,2
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,1,3,4,1,0,3,6,3,0,0,2,0,0,0,1,2,0,5,3,6,4,4,3,6,3,1,1,2,1,1,1,1,3,2
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,1,1,1,2,1,1,5,1,0,0,2,0,0,0,0,1,0,5,0,4,5,5,1,3,0,0,1,0,1,1,1,1,1,2
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,1,1,1,2,1,1,5,1,0,0,2,0,0,0,0,1,0,5,0,4,5,5,1,3,0,0,1,0,1,1,1,1,1,2
0,6,2,5,5,6,2,3,2,0,3,0,3,3,3,1,1,2,1,2,3,1,1,2,5,2,1,0,2,1,0,0,2,5,0,5,1,4,4,5,1,4,1,1,1,2,3,1,1,2,5,3
0,6,2,5,5,6,2,3,2,0,3,0,3,3,3,1,1,2,1,2,3,1,1,2,5,2,1,0,2,1,0,0,2,5,0,5,1,4,4,5,1,4,1,1,1,2,3,1,1,2,5,3
0,6,2,5,5,6,2,3,2,0,3,0,3,3,3,1,1,2,1,2,3,1,1,2,5,2,1,0,2,1,0,0,2,5,0,5,1,4,4,5,1,4,1,1,1,2,3,1,1,2,5,3
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,1,2,3,1,1,2,5,2,0,0,2,0,0,0,1,3,0,5,1,4,4,5,0,4,2,1,1,2,1,1,1,1,3,2
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,1,2,3,1,1,2,5,2,0,0,2,0,0,0,1,3,0,5,1,4,4,5,0,4,2,1,1,2,1,1,1,1,3,2
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,1,2,2,1,1,1,5,2,0,1,4,2,0,1,0,1,3,4,1,4,4,4,1,3,1,0,3,0,3,3,3,1,1,2
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,1,2,2,1,1,1,5,2,0,1,4,2,0,1,0,1,3,4,1,4,4,4,1,3,1,0,3,0,3,3,3,1,1,2
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,1,2,2,1,1,1,5,2,0,1,4,2,0,1,0,1,3,4,1,4,4,4,1,3,1,0,3,0,3,3,3,1,1,2
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,2,2,2,2,2,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,2,2,2,2,2,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0
0,6,0,5,6,6,5,7,0,1,1,2,1,1,1,2,0,2,2,2,3,1,2,1,4,3,1,0,2,0,0,0,1,3,0,5,1,4,4,5,0,4,2,0,1,2,1,1,1,1,3,2
0,6,0,5,6,6,5,7,0,1,1,2,1,1,1,2,0,2,2,2,3,1,2,1,4,3,1,0,2,0,0,0,1,3,0,5,1,4,4,5,0,4,2,0,1,2,1,1,1,1,3,2
0,6,0,5,6,6,5,7,0,1,1,2,1,1,1,2,0,2,2,2,3,1,2,1,4,3,1,0,2,0,0,0,1,3,0,5,1,4,4,5,0,4,2,0,1,2,1,1,1,1,3,2
0,6,0,5,6,6,5,7,0,1,1,2,1,1,1,2,0,2,2,2,3,1,2,1,4,3,1,0,2,0,0,0,1,3,0,5,1,4,4,5,0,4,2,0,1,2,1,1,1,1,3,2
0,6,0,5,6,6,5,7,0,1,1,2,1,1,1,2,0,2,2,2,3,1,2,1,4,3,1,0,2,0,0,0,1,3,0,5,1,4,4,5,0,4,2,0,1,2,1,1,1,1,3,2
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,1,0,1,2,2,0,4,0,0,0,2,0,0,0,1,3,0,5,0,4,5,5,0,4,0,1,1,2,1,1,1,1,3,2
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,1,0,1,2,2,0,4,0,0,0,2,0,0,0,1,3,0,5,0,4,5,5,0,4,0,1,1,2,1,1,1,1,3,2
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,1,0,1,2,2,0,4,0,0,0,2,0,0,0,1,3,0,5,0,4,5,5,0,4,0,1,1,2,1,1,1,1,3,2
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,2,2,4,2,2,4,6,2,0,0,4,5,0,0,2,5,2,5,2,6,5,5,4,6,2,1,1,4,5,1,1,3,5,4
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,2,2,4,2,2,4,6,2,0,0,4,5,0,0,2,5,2,5,2,6,5,5,4,6,2,1,1,4,5,1,1,3,5,4
0,5,3,5,4,5,2,3,3,0,4,0,3,4,4,1,1,2,1,3,2,1,1,1,3,3,0,3,0,2,3,3,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0
0,5,3,5,4,5,2,3,3,0,4,0,3,4,4,1,1,2,1,3,2,1,1,1,3,3,0,3,0,2,3,3,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0
0,5,3,5,4,4,2,6,3,0,4,2,4,4,4,1,1,2,1,1,2,1,2,1,4,2,1,0,3,2,0,0,1,3,1,5,1,5,4,5,1,3,1,1,1,2,1,1,1,0,2,2
0,4,0,3,4,4,2,3,0,0,4,0,4,4,4,1,1,2,1,1,2,1,1,1,4,2,0,0,3,2,0,0,2,4,1,5,1,5,4,5,1,3,1,1,1,2,1,1,1,0,2,2
0,4,0,3,4,4,2,3,0,0,4,0,4,4,4,1,1,2,1,1,2,1,1,1,4,2,0,0,3,2,0,0,2,4,1,5,1,5,4,5,1,3,1,1,1,2,1,1,1,0,2,2
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,2,2,2,1,2,1,4,2,0,0,3,4,0,0,2,4,1,5,2,5,4,5,1,4,2,1,2,3,5,1,1,2,5,3
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,2,2,2,1,2,1,4,2,0,0,3,4,0,0,2,4,1,5,2,5,4,5,1,4,2,1,2,3,5,1,1,2,5,3
0,5,1,5,5,5,2,4,1,0,2,3,2,1,2,1,1,3,2,1,2,2,2,1,4,1,0,0,2,1,0,0,0,3,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0
0,5,1,5,5,5,2,4,1,0,2,3,2,1,2,1,1,3,2,1,2,2,2,1,4,1,0,0,2,1,0,0,0,3,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0
0,5,1,5,5,5,2,4,1,0,2,3,2,1,2,1,1,3,2,1,2,2,2,1,4,1,0,0,2,1,0,0,0,3,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0
0,5,1,5,5,5,2,4,1,0,2,3,2,1,2,1,1,3,2,1,2,2,2,1,4,1,0,0,2,1,0,0,0,3,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0
0,7,7,7,5,6,4,6,7,0,3,6,6,1,2,1,4,6,4,7,7,2,2,2,6,7,0,2,5,6,0,0,1,3,4,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0
0,7,6,7,6,6,4,6,6,0,1,2,2,1,1,1,4,3,2,4,7,1,2,3,6,4,1,0,2,0,0,0,3,5,0,5,1,4,4,5,1,4,2,1,1,2,1,1,1,2,4,2
0,7,6,7,6,6,4,6,6,0,1,2,2,1,1,1,4,3,2,4,7,1,2,3,6,4,1,0,2,0,0,0,3,5,0,5,1,4,4,5,1,4,2,1,1,2,1,1,1,2,4,2
0,7,6,7,6,6,4,6,6,0,1,2,2,1,1,1,4,3,2,4,7,1,2,3,6,3,1,0,3,4,0,0,4,5,1,5,1,4,4,5,1,4,2,1,1,3,4,1,1,4,5,3
0,7,6,7,6,6,4,6,6,0,1,2,2,1,1,1,4,3,2,4,7,1,2,3,6,3,1,0,3,4,0,0,4,5,1,5,1,4,4,5,1,4,2,1,1,3,4,1,1,4,5,3
0,6,0,5,6,6,2,6,1,0,1,2,1,1,1,1,1,2,1,2,3,1,2,1,4,2,1,0,3,4,0,0,4,6,1,5,1,4,4,5,1,4,2,1,1,3,4,1,1,4,5,3
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,1,2,2,1,0,0,5,3,0,1,5,5,0,0,1,4,4,5,2,4,4,4,2,5,2,0,3,5,5,1,1,1,4,6
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,1,2,2,1,0,0,5,3,0,1,5,5,0,0,1,4,4,5,2,4,4,4,2,5,2,0,3,5,5,1,1,1,4,6
