Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
2023-10-28 13:20:49.000000,63,0x3d95,0x0000,120.0,0x3d95,0x0000,0.0
2023-10-28 13:20:49.002399,5,0x0000,0x3d95,120.0,,,0.002399
2023-10-28 13:20:49.048551,50,0x0000,0xec7f,89.0,0x0000,0x3d95,0.046152
2023-10-28 13:20:49.050520,5,0xec7f,0x0000,89.0,,,0.001969
2023-10-28 13:20:49.053950,50,0xec7f,0x3d95,169.0,0x0000,0x3d95,0.00343
2023-10-28 13:20:49.055902,5,0x3d95,0xec7f,169.0,,,0.001952
2023-10-28 13:20:49.060696,45,0x3d95,0x0000,121.0,,,0.004794
2023-10-28 13:20:49.062519,5,0x0000,0x3d95,121.0,,,0.001823
2023-10-28 13:20:49.075991,57,0x3d95,0x0000,122.0,,,0.013472
2023-10-28 13:20:49.078198,5,0x0000,0x3d95,122.0,,,0.002207
2023-10-28 13:20:49.115623,50,0x0000,0xec7f,90.0,,,0.037425
2023-10-28 13:20:49.117593,5,0xec7f,0x0000,90.0,,,0.00197
2023-10-28 13:20:49.121329,50,0xec7f,0x3d95,170.0,,,0.003736
2023-10-28 13:20:49.123282,5,0x3d95,0xec7f,170.0,,,0.001953
2023-10-28 13:20:49.128222,45,0x3d95,0x0000,123.0,,,0.00494
2023-10-28 13:20:49.130045,5,0x0000,0x3d95,123.0,,,0.001823
2023-10-28 13:20:52.146825,12,0x059b,0xec7f,96.0,,,3.01678
2023-10-28 13:20:52.147578,5,0xec7f,0x059b,96.0,,,0.000753
2023-10-28 13:20:52.877697,77,0xe1a6,0xffff,233.0,0xe1a6,0xfffc,0.730119
2023-10-28 13:20:53.174152,77,0x1cd8,0xffff,247.0,,,0.296455
2023-10-28 13:20:53.650455,74,0xa706,0xffff,183.0,,,0.476303
2023-10-28 13:20:53.978159,53,0xc31c,0x1cd8,150.0,0xc31c,0x0000,0.327704
2023-10-28 13:20:53.980238,5,0x1cd8,0xc31c,150.0,,,0.002079
2023-10-28 13:20:53.984778,57,0x1cd8,0x0000,248.0,,,0.00454
2023-10-28 13:20:53.986985,5,0x0000,0x1cd8,248.0,,,0.002207
2023-10-28 13:20:54.032116,53,0x1cd8,0x0000,249.0,,,0.045131
2023-10-28 13:20:54.034195,5,0x0000,0x1cd8,249.0,,,0.002079
2023-10-28 13:20:54.085725,48,0x0000,0xe1a6,91.0,0x0000,0x1e15,0.05153
2023-10-28 13:20:54.087613,5,0xe1a6,0x0000,91.0,,,0.001888
2023-10-28 13:20:54.091414,48,0xe1a6,0x1e15,234.0,,,0.003801
2023-10-28 13:20:54.093301,5,0x1e15,0xe1a6,234.0,,,0.001887
2023-10-28 13:20:54.100932,50,0x1e15,0x0000,85.0,,,0.007631
2023-10-28 13:20:54.102915,5,0x0000,0x1e15,85.0,,,0.001983
2023-10-28 13:20:54.558837,77,0x3d95,0xffff,124.0,,,0.455922
2023-10-28 13:20:54.700513,77,0xec7f,0xffff,171.0,0xec7f,0xfffc,0.141676
2023-10-28 13:20:55.515324,68,0x1e15,0xffff,86.0,,,0.814811
2023-10-28 13:20:56.509986,53,0xc31c,0x1cd8,151.0,,,0.994662
2023-10-28 13:20:56.512065,5,0x1cd8,0xc31c,151.0,,,0.002079
2023-10-28 13:20:56.515789,57,0x1cd8,0x0000,250.0,,,0.003724
2023-10-28 13:20:56.517995,5,0x0000,0x1cd8,250.0,,,0.002206
2023-10-28 13:20:56.560050,54,0x946e,0x0000,42.0,,,0.042055
2023-10-28 13:20:56.562161,5,0x0000,0x946e,42.0,,,0.002111
2023-10-28 13:20:56.564711,53,0x1cd8,0x0000,251.0,,,0.00255
2023-10-28 13:20:56.566790,5,0x0000,0x1cd8,251.0,,,0.002079
2023-10-28 13:20:56.618677,48,0x0000,0x1cd8,92.0,0x0000,0x1cd8,0.051887
2023-10-28 13:20:56.620597,5,0x1cd8,0x0000,92.0,,,0.00192
