Device Name,Device Type,File Name,DOWN_Average Packet Length,DOWN_Packet Standard Variance,DOWN_Maximum Packet Length,DOWN_Minimum Packet Length,DOWN_Median Packet Length,DOWN_Kurtosis Packet Length,DOWN_Skew Packet Length,DOWN_Mad Packet Length,DOWN_Length,DOWN_Average IAT,DOWN_IAT Standard Variance,DOWN_Maximum IAT,DOWN_Minimum IAT,DOWN_Median IAT,DOWN_Kurtosis IAT,DOWN_Skew IAT,DOWN_Mad IAT,TOT_Average Packet Length,TOT_Packet Standard Variance,TOT_Maximum Packet Length,TOT_Minimum Packet Length,TOT_Median Packet Length,TOT_Kurtosis Packet Length,TOT_Skew Packet Length,TOT_Mad Packet Length,TOT_Length,TOT_Average IAT,TOT_IAT Standard Variance,TOT_Maximum IAT,TOT_Minimum IAT,TOT_Median IAT,TOT_Kurtosis IAT,TOT_Skew IAT,TOT_Mad IAT,UP_Average Packet Length,UP_Packet Standard Variance,UP_Maximum Packet Length,UP_Minimum Packet Length,UP_Median Packet Length,UP_Kurtosis Packet Length,UP_Skew Packet Length,UP_Mad Packet Length,UP_Length,UP_Average IAT,UP_IAT Standard Variance,UP_Maximum IAT,UP_Minimum IAT,UP_Median IAT,UP_Kurtosis IAT,UP_Skew IAT,UP_Mad IAT
Aqara Button,Button,./Data\Physical_Interaction\Topology_B\4-Group_dataset\physicalInteraction1_group.csv,53.0,0.0,53.0,53.0,53.0,,,0.0,2.0,0.420013,,0.420013,0.420013,0.420013,,,0.0,53.0,0.0,53,53,53.0,,,0.0,2,0.420013,,0.420013,0.420013,0.420013,,,0.0,,,,,,,,,,,,,,,,,
Aqara Button,Button,./Data\Physical_Interaction\Topology_B\4-Group_dataset\physicalInteraction1_group.csv,53.0,0.0,53.0,53.0,53.0,,,0.0,2.0,0.420013,,0.420013,0.420013,0.420013,,,0.0,53.0,0.0,53,53,53.0,,,0.0,2,0.420013,,0.420013,0.420013,0.420013,,,0.0,,,,,,,,,,,,,,,,,
Aqara Button,Button,./Data\Physical_Interaction\Topology_B\4-Group_dataset\physicalInteraction1_group.csv,53.0,0.0,53.0,53.0,53.0,,,0.0,2.0,0.420013,,0.420013,0.420013,0.420013,,,0.0,53.0,0.0,53,53,53.0,,,0.0,2,0.420013,,0.420013,0.420013,0.420013,,,0.0,,,,,,,,,,,,,,,,,
Aqara Button,Button,./Data\Physical_Interaction\Topology_B\4-Group_dataset\physicalInteraction1_group.csv,53.0,0.0,53.0,53.0,53.0,,,0.0,2.0,0.420013,,0.420013,0.420013,0.420013,,,0.0,53.0,0.0,53,53,53.0,,,0.0,2,0.420013,,0.420013,0.420013,0.420013,,,0.0,,,,,,,,,,,,,,,,,
Aqara Button,Button,./Data\Physical_Interaction\Topology_B\4-Group_dataset\physicalInteraction1_group.csv,53.0,0.0,53.0,53.0,53.0,,,0.0,2.0,0.420013,,0.420013,0.420013,0.420013,,,0.0,53.0,0.0,53,53,53.0,,,0.0,2,0.420013,,0.420013,0.420013,0.420013,,,0.0,,,,,,,,,,,,,,,,,
Aqara Button,Button,./Data\Physical_Interaction\Topology_B\4-Group_dataset\physicalInteraction1_group.csv,53.0,0.0,53.0,53.0,53.0,,,0.0,2.0,3.26956,,3.26956,3.26956,3.26956,,,0.0,53.0,0.0,53,53,53.0,,,0.0,2,3.26956,,3.26956,3.26956,3.26956,,,0.0,,,,,,,,,,,,,,,,,
Aqara Button,Button,./Data\Physical_Interaction\Topology_B\4-Group_dataset\physicalInteraction1_group.csv,53.0,0.0,53.0,53.0,53.0,,,0.0,2.0,3.26956,,3.26956,3.26956,3.26956,,,0.0,53.0,0.0,53,53,53.0,,,0.0,2,3.26956,,3.26956,3.26956,3.26956,,,0.0,,,,,,,,,,,,,,,,,
Aqara Button,Button,./Data\Physical_Interaction\Topology_B\4-Group_dataset\physicalInteraction1_group.csv,53.0,0.0,53.0,53.0,53.0,,,0.0,2.0,4.181554,,4.181554,4.181554,4.181554,,,0.0,53.0,0.0,53,53,53.0,,,0.0,2,4.181554,,4.181554,4.181554,4.181554,,,0.0,,,,,,,,,,,,,,,,,
Aqara Button,Button,./Data\Physical_Interaction\Topology_B\4-Group_dataset\physicalInteraction1_group.csv,53.0,0.0,53.0,53.0,53.0,,,0.0,2.0,0.360015,,0.360015,0.360015,0.360015,,,0.0,53.0,0.0,53,53,53.0,,,0.0,2,0.360015,,0.360015,0.360015,0.360015,,,0.0,,,,,,,,,,,,,,,,,
Aqara Button,Button,./Data\Physical_Interaction\Topology_B\4-Group_dataset\physicalInteraction1_group.csv,53.0,0.0,53.0,53.0,53.0,,,0.0,2.0,0.360015,,0.360015,0.360015,0.360015,,,0.0,53.0,0.0,53,53,53.0,,,0.0,2,0.360015,,0.360015,0.360015,0.360015,,,0.0,,,,,,,,,,,,,,,,,
Aqara Button,Button,./Data\Physical_Interaction\Topology_B\4-Group_dataset\physicalInteraction1_group.csv,53.0,0.0,53.0,53.0,53.0,,,0.0,2.0,0.360015,,0.360015,0.360015,0.360015,,,0.0,53.0,0.0,53,53,53.0,,,0.0,2,0.360015,,0.360015,0.360015,0.360015,,,0.0,,,,,,,,,,,,,,,,,
Aqara Button,Button,./Data\Physical_Interaction\Topology_B\4-Group_dataset\physicalInteraction1_group.csv,53.0,0.0,53.0,53.0,53.0,,,0.0,2.0,0.360015,,0.360015,0.360015,0.360015,,,0.0,53.0,0.0,53,53,53.0,,,0.0,2,0.360015,,0.360015,0.360015,0.360015,,,0.0,,,,,,,,,,,,,,,,,
Aqara Button,Button,./Data\Physical_Interaction\Topology_B\4-Group_dataset\physicalInteraction1_group.csv,53.0,0.0,53.0,53.0,53.0,,,0.0,2.0,1.287028,,1.287028,1.287028,1.287028,,,0.0,53.0,0.0,53,53,53.0,,,0.0,2,1.287028,,1.287028,1.287028,1.287028,,,0.0,,,,,,,,,,,,,,,,,
Aqara Button,Button,./Data\Physical_Interaction\Topology_B\4-Group_dataset\physicalInteraction1_group.csv,53.0,0.0,53.0,53.0,53.0,,0.0,0.0,3.0,1.2614325000000002,0.036197503235720546,1.287028,1.235837,1.2614325000000002,,,0.025595499999999993,53.0,0.0,53,53,53.0,,0.0,0.0,3,1.2614325000000002,0.036197503235720546,1.287028,1.235837,1.2614325000000002,,,0.025595499999999993,,,,,,,,,,,,,,,,,
Aqara Button,Button,./Data\Physical_Interaction\Topology_B\4-Group_dataset\physicalInteraction1_group.csv,53.0,0.0,53.0,53.0,53.0,,0.0,0.0,3.0,1.2614325000000002,0.036197503235720546,1.287028,1.235837,1.2614325000000002,,,0.025595499999999993,53.0,0.0,53,53,53.0,,0.0,0.0,3,1.2614325000000002,0.036197503235720546,1.287028,1.235837,1.2614325000000002,,,0.025595499999999993,,,,,,,,,,,,,,,,,
Aqara Button,Button,./Data\Physical_Interaction\Topology_B\4-Group_dataset\physicalInteraction1_group.csv,53.0,0.0,53.0,53.0,53.0,,0.0,0.0,3.0,1.2614325000000002,0.036197503235720546,1.287028,1.235837,1.2614325000000002,,,0.025595499999999993,53.0,0.0,53,53,53.0,,0.0,0.0,3,1.2614325000000002,0.036197503235720546,1.287028,1.235837,1.2614325000000002,,,0.025595499999999993,,,,,,,,,,,,,,,,,
Aqara Button,Button,./Data\Physical_Interaction\Topology_B\4-Group_dataset\physicalInteraction1_group.csv,53.0,0.0,53.0,53.0,53.0,,,0.0,2.0,1.235837,,1.235837,1.235837,1.235837,,,0.0,53.0,0.0,53,53,53.0,,,0.0,2,1.235837,,1.235837,1.235837,1.235837,,,0.0,,,,,,,,,,,,,,,,,
Aqara Door 2,Door,./Data\Physical_Interaction\Topology_B\4-Group_dataset\physicalInteraction1_group.csv,52.0,0.0,52.0,52.0,52.0,,,0.0,2.0,3.467289,,3.467289,3.467289,3.467289,,,0.0,52.0,0.0,52,52,52.0,,,0.0,2,3.467289,,3.467289,3.467289,3.467289,,,0.0,,,,,,,,,,,,,,,,,
Broadcast,Broadcast,./Data\Physical_Interaction\Topology_B\4-Group_dataset\physicalInteraction1_group.csv,,,,,,,,,,,,,,,,,,76.0,1.7320508075688772,77,74,77.0,,-1.7320508075688774,1.3333333333333333,3,2.1144415,1.1983161844073122,2.961779,1.267104,2.1144415,,,0.8473375,76.0,1.7320508075688772,77.0,74.0,77.0,,-1.7320508075688774,1.3333333333333333,3.0,2.1144415,1.1983161844073122,2.961779,1.267104,2.1144415,,,0.8473375
Broadcast,Broadcast,./Data\Physical_Interaction\Topology_B\4-Group_dataset\physicalInteraction1_group.csv,,,,,,,,,,,,,,,,,,75.5,1.7320508075688772,77,74,75.5,-6.0,0.0,1.5,4,1.5636313333333334,1.2143595084876362,2.961779,0.772057,0.957058,,1.6869365202794806,0.9320984444444443,75.5,1.7320508075688772,77.0,74.0,75.5,-6.0,0.0,1.5,4.0,1.5636313333333334,1.2143595084876362,2.961779,0.772057,0.957058,,1.6869365202794806,0.9320984444444443
Broadcast,Broadcast,./Data\Physical_Interaction\Topology_B\4-Group_dataset\physicalInteraction1_group.csv,,,,,,,,,,,,,,,,,,75.0,1.7320508075688772,77,74,74.0,,1.7320508075688774,1.3333333333333333,3,0.8645575,0.13081546162629246,0.957058,0.772057,0.8645575,,,0.09250049999999999,75.0,1.7320508075688772,77.0,74.0,74.0,,1.7320508075688774,1.3333333333333333,3.0,0.8645575,0.13081546162629246,0.957058,0.772057,0.8645575,,,0.09250049999999999
Broadcast,Broadcast,./Data\Physical_Interaction\Topology_B\4-Group_dataset\physicalInteraction1_group.csv,,,,,,,,,,,,,,,,,,73.25,3.774917217635375,77,68,74.0,2.2271468144044313,-1.1293381149712478,2.625,4,0.959208,0.1882352091161481,1.148509,0.772057,0.957058,,0.05139175530044211,0.12620066666666666,73.25,3.774917217635375,77.0,68.0,74.0,2.2271468144044313,-1.1293381149712478,2.625,4.0,0.959208,0.1882352091161481,1.148509,0.772057,0.957058,,0.05139175530044211,0.12620066666666666
